bucketized_user_age,movie_genres,movie_id,movie_title,raw_user_age,timestamp,user_gender,user_id,user_occupation_label,user_occupation_text,user_rating,user_zip_code
35.0,7,9390,Jerry Maguire,36.0,880392717,True,374,6,executive,5.0,78746
25.0,15,935,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb,25.0,882669509,True,622,12,programmer,3.0,14850
56.0,7,4584,Sense and Sensibility,60.0,891383626,True,90,0,educator,5.0,78155
45.0,0,710,GoldenEye,47.0,882397650,True,13,0,educator,3.0,29206
25.0,10,4232,Scream,25.0,880886919,True,394,2,administrator,4.0,96819
18.0,7,451,Leaving Las Vegas,22.0,880931595,True,54,6,executive,5.0,66315
45.0,0,568,Apollo 13,49.0,888204841,True,59,0,educator,5.0,08403
1.0,0,11,Star Wars,17.0,882049897,True,257,17,student,5.0,77005
25.0,4,9716,Everyone Says I Love You,27.0,880672321,True,758,17,student,4.0,53706
35.0,7,11202,Patton,40.0,875660535,True,398,11,other,5.0,60008
35.0,7,783,Gandhi,39.0,879441752,True,804,0,educator,4.0,61820
25.0,0,9772,Air Force One,34.0,879793036,True,569,0,educator,3.0,91903
18.0,7,11780,Rob Roy,22.0,879994719,False,711,17,student,4.0,15203
56.0,7,451,Leaving Las Vegas,65.0,879348966,True,651,13,retired,4.0,02903
18.0,4,577,To Die For,24.0,875310603,True,268,18,engineer,1.0,19422
56.0,4,10218,Swingers,57.0,874813703,True,157,18,engineer,5.0,70808
35.0,7,289,Casablanca,40.0,884128426,True,200,12,programmer,5.0,93402
18.0,7,782,Gattaca,23.0,888065432,False,49,17,student,2.0,76111
1.0,0,348,Alien,17.0,874963594,True,621,17,student,4.0,60402
56.0,7,55306,Ulee's Gold,56.0,891278962,True,574,0,educator,3.0,53188
45.0,7,424,Schindler's List,46.0,879024183,True,138,4,doctor,5.0,53211
25.0,4,40001,Mrs. Winterbourne,25.0,880160008,False,907,11,other,5.0,80526
35.0,7,28,Apocalypse Now,41.0,879365004,True,888,15,scientist,4.0,17036
35.0,7,207,Dead Poets Society,42.0,891370998,True,650,18,engineer,4.0,83814
35.0,0,280,Terminator 2: Judgment Day,44.0,880741811,True,379,12,programmer,5.0,98117
35.0,0,168,Star Trek IV: The Voyage Home,39.0,876539291,True,881,14,marketing,4.0,43017
25.0,1,149,Akira,30.0,878856209,True,447,2,administrator,4.0,55113
35.0,19,12160,Wyatt Earp,36.0,886610566,True,892,11,other,3.0,45243
25.0,0,36955,True Lies,28.0,884993418,False,345,10,librarian,3.0,94143
25.0,7,16633,Somewhere in Time,28.0,880606533,True,244,18,technician,3.0,80525
1.0,0,4421,G.I. Jane,17.0,889289157,True,863,17,student,5.0,60089
18.0,7,9390,Jerry Maguire,24.0,882072920,True,69,18,engineer,3.0,55337
25.0,5,769,GoodFellas,25.0,879304526,True,862,6,executive,5.0,13820
25.0,7,782,Gattaca,32.0,892611799,False,796,21,writer,4.0,33755
35.0,7,27845,Trees Lounge,35.0,891033567,True,339,9,lawyer,5.0,37901
25.0,10,4232,Scream,30.0,884357600,False,557,21,writer,1.0,11217
25.0,7,7863,Shine,28.0,875295368,True,468,18,engineer,4.0,02341
25.0,4,1624,Liar Liar,26.0,887250085,False,241,17,student,3.0,20001
25.0,7,9800,Philadelphia,27.0,884113975,True,201,21,writer,3.0,E2A4H
45.0,0,954,Mission: Impossible,47.0,886395022,True,458,18,technician,4.0,Y1A6B
25.0,7,4584,Sense and Sensibility,27.0,881001888,False,437,11,other,5.0,20009
18.0,4,3049,Ace Ventura: Pet Detective,22.0,877127591,False,180,2,administrator,1.0,60202
18.0,4,11363,She's the One,22.0,880952357,False,599,17,student,2.0,R3T5K
25.0,7,9504,Glengarry Glen Ross,30.0,886514377,False,174,2,administrator,5.0,52302
45.0,7,11831,Amistad,45.0,885939690,True,232,15,scientist,3.0,99709
25.0,5,819,Sleepers,32.0,875639823,True,92,5,entertainment,4.0,80525
35.0,4,586,Wag the Dog,42.0,885597932,True,499,12,programmer,4.0,75006
35.0,0,85,Raiders of the Lost Ark,39.0,879441476,True,804,0,educator,5.0,61820
18.0,0,11,Star Wars,22.0,890284819,True,466,17,student,5.0,90804
25.0,7,20156,Exotica,27.0,880844480,True,916,18,engineer,4.0,N2L5N
50.0,4,9591,That Thing You Do!,53.0,883524507,False,185,10,librarian,4.0,97403
25.0,10,133805,Carrie,30.0,887769444,False,436,2,administrator,1.0,17345
35.0,4,762,Monty Python and the Holy Grail,37.0,891517259,True,669,11,other,4.0,20009
18.0,4,2293,Mallrats,18.0,890023722,False,588,17,student,5.0,93063
50.0,0,664,Twister,50.0,887426666,False,655,4,healthcare,2.0,60657
18.0,4,816,Austin Powers: International Man of Mystery,23.0,884027269,False,159,17,student,4.0,55346
25.0,0,1572,Die Hard: With a Vengeance,28.0,885690750,True,826,1,artist,3.0,77048
18.0,7,627,Trainspotting,20.0,880130898,True,177,12,programmer,4.0,19104
25.0,0,9067,Tank Girl,26.0,891722801,True,94,17,student,4.0,71457
35.0,7,510,One Flew Over the Cuckoo's Nest,41.0,886187538,False,731,0,educator,5.0,70403
18.0,7,424,Schindler's List,20.0,893119439,True,532,17,student,5.0,92705
25.0,7,770,Gone with the Wind,33.0,879455143,True,272,15,scientist,1.0,53706
18.0,0,11967,Young Guns,24.0,881374389,True,456,18,technician,2.0,31820
25.0,0,607,Men in Black,29.0,874954763,False,297,0,educator,3.0,98103
1.0,0,1637,Speed,14.0,881379566,False,887,17,student,2.0,27249
18.0,5,680,Pulp Fiction,24.0,884131055,True,435,18,engineer,5.0,60007
25.0,7,11202,Patton,34.0,875122814,True,833,21,writer,4.0,90019
18.0,7,770,Gone with the Wind,18.0,879457064,True,632,17,student,4.0,55454
25.0,4,762,Monty Python and the Holy Grail,25.0,884534945,True,248,17,student,4.0,37235
35.0,4,522,Ed Wood,37.0,877488492,True,218,2,administrator,4.0,06513
35.0,4,137,Groundhog Day,36.0,886031540,True,537,18,engineer,3.0,22902
35.0,7,96724,Anna Karenina,42.0,879693608,False,390,21,writer,4.0,85016
18.0,0,33542,Rumble in the Bronx,20.0,879380097,False,921,17,student,3.0,98801
18.0,7,1412,"Sex, Lies, and Videotape",23.0,886324963,True,305,12,programmer,3.0,94086
18.0,4,105,Back to the Future,20.0,875216718,True,130,11,none,5.0,60115
18.0,0,568,Apollo 13,22.0,880244902,True,216,18,engineer,4.0,02215
35.0,4,11561,Sleeper,35.0,880130515,False,18,11,other,3.0,37212
18.0,0,4421,G.I. Jane,20.0,885678267,True,99,17,student,3.0,63129
25.0,2,10895,Pinocchio,31.0,888954513,True,95,2,administrator,5.0,10707
18.0,0,9804,Waterworld,19.0,879484500,True,303,17,student,2.0,14853
50.0,0,8834,Conspiracy Theory,55.0,891224590,True,616,15,scientist,3.0,50613
18.0,7,1585,It's a Wonderful Life,21.0,882659476,True,276,17,student,4.0,95064
18.0,0,597,Titanic,23.0,892157221,False,827,18,engineer,3.0,80228
35.0,7,207,Dead Poets Society,39.0,880911845,True,207,14,marketing,4.0,92037
18.0,0,664,Twister,22.0,875104119,True,793,17,student,2.0,85281
18.0,1,235,Stand by Me,20.0,884066294,True,586,17,student,4.0,79508
18.0,4,762,Monty Python and the Holy Grail,19.0,874871800,True,291,17,student,5.0,44106
25.0,4,13,Forrest Gump,33.0,879988298,True,243,0,educator,3.0,60201
25.0,5,9437,Kiss the Girls,31.0,883757670,True,724,6,executive,4.0,40243
18.0,7,12498,Sling Blade,18.0,875731567,True,851,11,other,4.0,29646
25.0,0,89,Indiana Jones and the Last Crusade,25.0,892777787,True,551,12,programmer,4.0,55414
25.0,0,1637,Speed,27.0,884112245,True,201,21,writer,3.0,E2A4H
25.0,7,627,Trainspotting,27.0,888465582,True,104,17,student,4.0,55108
18.0,4,8874,My Best Friend's Wedding,22.0,877382008,True,844,18,engineer,3.0,95662
35.0,0,744,Top Gun,35.0,882396245,False,450,0,educator,5.0,11758
18.0,0,954,Mission: Impossible,19.0,874805984,True,291,17,student,4.0,44106
35.0,2,862,Toy Story,37.0,891227410,False,613,14,marketing,4.0,29678
25.0,4,639,When Harry Met Sally...,33.0,882396765,False,457,14,salesman,5.0,30011
56.0,0,9312,Mortal Kombat,57.0,891354662,True,7,2,administrator,2.0,91344
18.0,5,680,Pulp Fiction,23.0,878972493,True,267,18,engineer,5.0,83716
45.0,7,9746,Kundun,45.0,888364663,True,232,15,scientist,5.0,99709
35.0,7,9390,Jerry Maguire,38.0,879538959,True,194,2,administrator,3.0,02154
25.0,0,597,Titanic,28.0,885689782,True,826,1,artist,5.0,77048
18.0,5,680,Pulp Fiction,20.0,884487418,False,679,17,student,4.0,54302
25.0,0,348,Alien,26.0,881957905,True,498,21,writer,4.0,55408
25.0,7,11780,Rob Roy,27.0,880845543,True,916,18,engineer,3.0,N2L5N
25.0,7,9587,Little Women,30.0,891700341,False,280,10,librarian,4.0,22903
25.0,5,6071,Kiss of Death,32.0,875812741,True,92,5,entertainment,4.0,80525
35.0,5,2118,L.A. Confidential,35.0,891034592,True,339,9,lawyer,4.0,37901
25.0,4,2292,Clerks,25.0,875319659,False,342,11,other,3.0,98006
25.0,0,11967,Young Guns,34.0,875263877,True,346,11,other,3.0,76059
18.0,0,954,Mission: Impossible,24.0,879968859,False,128,14,marketing,4.0,20009
25.0,1,581,Dances with Wolves,28.0,883874715,True,500,2,administrator,4.0,94305
25.0,0,9208,Broken Arrow,25.0,879302944,True,862,6,executive,4.0,13820
18.0,0,197,Braveheart,19.0,882063852,True,710,17,student,3.0,92020
35.0,0,364,Batman Returns,38.0,888802319,True,102,12,programmer,2.0,30220
45.0,7,510,One Flew Over the Cuckoo's Nest,46.0,874786664,True,594,0,educator,4.0,M4J2K
50.0,4,621,Grease,50.0,887428280,False,655,4,healthcare,3.0,60657
35.0,7,9800,Philadelphia,37.0,892738277,True,167,11,other,4.0,L9G2B
18.0,0,8012,Get Shorty,18.0,882956418,True,592,17,student,4.0,97520
35.0,0,1892,Return of the Jedi,38.0,882318369,True,536,18,engineer,5.0,30078
35.0,5,769,GoodFellas,41.0,882821989,True,29,12,programmer,4.0,94043
45.0,2,812,Aladdin,48.0,891283516,False,942,10,librarian,5.0,78209
56.0,7,2054,Mr. Holland's Opus,60.0,887739426,True,308,13,retired,3.0,95076
25.0,9,78,Blade Runner,27.0,883948003,True,846,9,lawyer,5.0,47130
35.0,0,174,Star Trek VI: The Undiscovered Country,36.0,880937876,True,374,6,executive,4.0,78746
56.0,7,9089,Home for the Holidays,56.0,886287051,False,707,10,librarian,2.0,19146
50.0,4,9434,Grosse Pointe Blank,50.0,879439645,True,590,0,educator,4.0,82435
18.0,0,9619,Dante's Peak,23.0,883215723,True,255,5,entertainment,2.0,07029
35.0,0,562,Die Hard,35.0,882373865,False,450,0,educator,5.0,11758
25.0,4,2292,Clerks,27.0,884113713,True,201,21,writer,4.0,E2A4H
25.0,15,9271,Virtuosity,33.0,882549905,False,457,14,salesman,4.0,30011
35.0,7,125052,Hurricane Streets,40.0,891218060,True,842,21,writer,4.0,93055
35.0,0,85,Raiders of the Lost Ark,44.0,881101782,True,825,18,engineer,5.0,05452
45.0,7,627,Trainspotting,47.0,880416176,True,894,0,educator,3.0,74075
25.0,7,207,Dead Poets Society,26.0,891721462,True,94,17,student,4.0,71457
25.0,0,197,Braveheart,25.0,879572926,True,249,17,student,5.0,84103
18.0,7,8818,Evita,21.0,891498436,False,782,1,artist,3.0,33205
35.0,0,2661,Batman,42.0,891310444,True,766,11,other,3.0,10960
35.0,0,329,Jurassic Park,38.0,882360929,True,536,18,engineer,4.0,30078
18.0,0,280,Terminator 2: Judgment Day,23.0,885809336,True,561,18,engineer,1.0,60005
35.0,0,280,Terminator 2: Judgment Day,41.0,892528564,False,807,4,healthcare,3.0,93555
18.0,0,9312,Mortal Kombat,24.0,884134187,True,435,18,engineer,4.0,60007
25.0,7,11780,Rob Roy,31.0,888193541,True,871,6,executive,3.0,44648
18.0,7,687,Dead Man Walking,20.0,877886375,False,314,17,student,4.0,08043
25.0,4,788,Mrs. Doubtfire,28.0,880485110,False,230,17,student,3.0,14476
18.0,7,7863,Shine,20.0,888538853,True,773,17,student,5.0,55414
45.0,7,687,Dead Man Walking,47.0,879877931,True,87,2,administrator,4.0,89503
35.0,7,1578,Raging Bull,44.0,885754118,True,836,1,artist,5.0,10018
25.0,0,8012,Get Shorty,31.0,881172117,True,115,18,engineer,4.0,17110
25.0,4,788,Mrs. Doubtfire,25.0,877123041,True,307,17,student,3.0,55454
18.0,5,9366,Donnie Brasco,20.0,893213019,False,416,17,student,5.0,92626
18.0,5,769,GoodFellas,24.0,880078521,True,867,15,scientist,4.0,92507
50.0,4,9716,Everyone Says I Love You,53.0,877886223,True,10,9,lawyer,3.0,90703
18.0,7,627,Trainspotting,20.0,877807747,True,534,17,student,4.0,05464
25.0,7,279,Amadeus,30.0,879454385,True,125,9,lawyer,5.0,22202
50.0,7,549,Basquiat,53.0,888104834,True,144,12,programmer,3.0,20910
18.0,3,433,Mary Poppins,21.0,876066874,False,496,17,student,2.0,55414
50.0,4,1909,Don Juan DeMarco,50.0,892667730,False,503,21,writer,5.0,27514
25.0,0,744,Top Gun,29.0,891450401,False,922,2,administrator,3.0,21114
25.0,7,2255,Chasing Amy,31.0,884652088,False,687,4,healthcare,5.0,27713
45.0,1,947,Lawrence of Arabia,45.0,875946730,True,382,18,engineer,4.0,01824
18.0,0,9350,Cliffhanger,19.0,874835198,True,291,17,student,4.0,44106
25.0,4,2293,Mallrats,27.0,877532329,True,286,17,student,3.0,15217
45.0,7,9390,Jerry Maguire,49.0,879455871,False,15,0,educator,3.0,97301
25.0,0,329,Jurassic Park,27.0,882389179,True,806,14,marketing,4.0,11217
25.0,0,579,Jaws 2,33.0,878844397,False,5,11,other,1.0,15213
35.0,4,105,Back to the Future,39.0,879438063,False,338,10,librarian,3.0,59717
18.0,16,38153,Shadow Conspiracy,18.0,874809850,True,851,11,other,3.0,29646
18.0,1,8839,Casper,18.0,889988069,False,620,21,writer,5.0,81648
18.0,4,10478,Tin Cup,24.0,882074708,True,301,17,student,4.0,55439
25.0,7,9390,Jerry Maguire,28.0,876037519,True,661,12,programmer,4.0,98121
25.0,0,12123,Chain Reaction,27.0,880270596,True,484,17,student,3.0,21208
18.0,4,10218,Swingers,21.0,891354815,True,831,11,other,3.0,33765
25.0,7,2255,Chasing Amy,26.0,888805864,True,695,21,writer,5.0,38115
25.0,7,686,Contact,27.0,883946284,True,846,9,lawyer,3.0,47130
18.0,0,954,Mission: Impossible,21.0,876533764,True,81,17,student,3.0,21218
25.0,2,862,Toy Story,25.0,892683248,True,56,10,librarian,4.0,46260
25.0,0,1892,Return of the Jedi,34.0,874948332,True,346,11,other,5.0,76059
35.0,2,756,Fantasia,39.0,879441677,True,804,0,educator,3.0,61820
1.0,0,280,Terminator 2: Judgment Day,17.0,884494310,True,700,17,student,4.0,76309
50.0,0,11,Star Wars,51.0,891044304,True,548,21,writer,5.0,95468
18.0,0,679,Aliens,22.0,877387933,True,844,18,engineer,3.0,95662
18.0,4,11543,Kingpin,21.0,886532971,True,542,17,student,4.0,60515
1.0,5,9366,Donnie Brasco,17.0,882961082,True,582,17,student,5.0,93003
18.0,0,157,Star Trek III: The Search for Spock,22.0,885548048,False,405,4,healthcare,1.0,10019
35.0,0,1892,Return of the Jedi,42.0,891309177,True,766,11,other,4.0,10960
35.0,0,578,Jaws,41.0,891013803,True,313,14,marketing,4.0,60035
18.0,4,9273,Ace Ventura: When Nature Calls,24.0,875743979,True,268,18,engineer,3.0,19422
25.0,0,193,Star Trek: Generations,32.0,884366067,True,311,18,technician,4.0,73071
25.0,7,451,Leaving Las Vegas,31.0,891446193,False,269,10,librarian,5.0,43201
25.0,0,193,Star Trek: Generations,31.0,888104188,False,224,0,educator,4.0,43512
25.0,4,239,Some Like It Hot,27.0,880140051,False,437,11,other,5.0,20009
35.0,0,11258,Hard Rain,36.0,886028845,True,537,18,engineer,1.0,22902
18.0,0,8078,Alien: Resurrection,22.0,890004892,True,511,17,student,3.0,21250
25.0,4,11561,Sleeper,25.0,879138832,True,154,17,student,4.0,53703
18.0,0,2320,Executive Decision,22.0,879563613,True,459,17,student,3.0,29201
18.0,0,579,Jaws 2,20.0,888360508,True,332,17,student,4.0,40504
25.0,4,10478,Tin Cup,32.0,892660954,False,796,21,writer,3.0,33755
25.0,7,11780,Rob Roy,33.0,886484012,True,387,5,entertainment,5.0,37412
18.0,2,862,Toy Story,18.0,881652518,True,347,17,student,4.0,90210
56.0,4,13,Forrest Gump,57.0,891351728,True,7,2,administrator,5.0,91344
35.0,7,510,One Flew Over the Cuckoo's Nest,42.0,891372286,True,650,18,engineer,4.0,83814
25.0,0,6520,First Knight,33.0,877546306,True,543,15,scientist,2.0,95123
18.0,0,33542,Rumble in the Bronx,22.0,875502074,True,943,17,student,4.0,77841
50.0,0,664,Twister,51.0,891415855,True,548,21,writer,5.0,95468
25.0,7,2255,Chasing Amy,29.0,877562748,True,222,12,programmer,4.0,27502
35.0,3,601,E.T. the Extra-Terrestrial,43.0,884368442,True,648,18,engineer,4.0,91351
35.0,7,770,Gone with the Wind,42.0,891381546,True,650,18,engineer,4.0,83814
25.0,0,2320,Executive Decision,26.0,891722382,True,94,17,student,4.0,71457
25.0,16,9691,Assassins,33.0,891466405,True,183,15,scientist,3.0,27708
18.0,4,9591,That Thing You Do!,24.0,881371839,True,456,18,technician,3.0,31820
18.0,0,597,Titanic,19.0,882860832,True,710,17,student,4.0,92020
35.0,0,642,Butch Cassidy and the Sundance Kid,38.0,879524131,False,151,2,administrator,4.0,48103
25.0,1,581,Dances with Wolves,26.0,891628501,False,253,10,librarian,4.0,22903
25.0,0,1103,Escape from New York,27.0,882386027,True,429,17,student,3.0,29205
35.0,10,539,Psycho,36.0,886122261,False,264,21,writer,5.0,90064
45.0,0,152,Star Trek: The Motion Picture,48.0,879112582,True,455,2,administrator,4.0,83709
56.0,0,12123,Chain Reaction,65.0,888730699,True,564,13,retired,3.0,94591
56.0,4,1587,What's Eating Gilbert Grape,60.0,887738301,True,308,13,retired,3.0,95076
45.0,0,954,Mission: Impossible,46.0,884991817,True,340,18,engineer,5.0,80123
18.0,0,597,Titanic,21.0,888177170,True,287,14,salesman,4.0,31211
50.0,7,4476,Legends of the Fall,50.0,880869239,False,878,0,educator,4.0,98027
35.0,7,103,Taxi Driver,42.0,883601365,True,6,6,executive,4.0,98101
25.0,0,578,Jaws,29.0,878181387,True,222,12,programmer,2.0,27502
45.0,4,1624,Liar Liar,49.0,888636269,True,926,5,entertainment,3.0,01701
45.0,4,11302,Bananas,45.0,879618502,False,535,0,educator,5.0,80302
18.0,3,3587,Bogus,18.0,890027865,False,588,17,student,1.0,93063
35.0,0,8068,Desperado,38.0,879543181,False,151,2,administrator,5.0,48103
1.0,3,601,E.T. the Extra-Terrestrial,15.0,891309886,False,618,17,student,5.0,44212
25.0,0,9208,Broken Arrow,32.0,889739883,True,64,0,educator,3.0,43202
25.0,4,10806,In & Out,31.0,879437793,False,895,10,librarian,4.0,32301
18.0,0,597,Titanic,23.0,891963290,True,33,17,student,5.0,27510
45.0,2,812,Aladdin,48.0,879111057,True,455,2,administrator,4.0,83709
56.0,7,28,Apocalypse Now,68.0,885844091,True,573,13,retired,4.0,48911
25.0,3,9598,Babe,28.0,876016491,True,661,12,programmer,5.0,98121
35.0,7,424,Schindler's List,44.0,891033718,False,835,6,executive,5.0,11577
45.0,4,105,Back to the Future,47.0,879876447,True,87,2,administrator,5.0,89503
25.0,0,1701,Con Air,32.0,879976216,True,560,17,student,3.0,10003
25.0,2,756,Fantasia,28.0,879297965,True,283,12,programmer,5.0,55305
18.0,4,1624,Liar Liar,19.0,888478882,False,872,17,student,3.0,74078
35.0,4,251,Ghost,38.0,877132632,True,901,6,executive,4.0,L1V3W
56.0,4,586,Wag the Dog,60.0,891207846,True,752,13,retired,4.0,21201
25.0,7,49471,Get on the Bus,34.0,877819761,True,294,18,technician,3.0,92110
25.0,0,1103,Escape from New York,33.0,882548466,False,457,14,salesman,4.0,30011
25.0,7,62,2001: A Space Odyssey,25.0,883711069,True,727,17,student,2.0,78741
25.0,10,4232,Scream,25.0,890595584,True,285,12,programmer,5.0,53713
18.0,0,10428,Hackers,24.0,875983231,True,472,17,student,5.0,87544
18.0,0,36955,True Lies,20.0,893213103,False,416,17,student,5.0,92626
25.0,2,12155,Alice in Wonderland,25.0,882347783,True,399,11,other,3.0,92374
18.0,4,2292,Clerks,22.0,888639042,True,943,17,student,5.0,77841
18.0,7,549,Basquiat,20.0,876032103,True,886,17,student,5.0,61820
25.0,4,1587,What's Eating Gilbert Grape,29.0,889395879,True,478,11,other,4.0,10019
18.0,10,10280,Thinner,20.0,887938601,True,332,17,student,3.0,40504
25.0,0,193,Star Trek: Generations,29.0,891454218,False,922,2,administrator,4.0,21114
45.0,0,199,Star Trek: First Contact,47.0,875076872,True,113,6,executive,3.0,95032
18.0,4,1624,Liar Liar,19.0,887742145,True,393,17,student,4.0,83686
35.0,1,947,Lawrence of Arabia,42.0,875072211,True,188,17,student,2.0,29440
18.0,7,10684,Courage Under Fire,19.0,876974023,True,68,17,student,3.0,22904
18.0,12,872,Singin' in the Rain,18.0,882955978,True,592,17,student,5.0,97520
35.0,19,288,High Noon,41.0,882821942,True,29,12,programmer,5.0,94043
25.0,5,680,Pulp Fiction,25.0,882592103,True,622,12,programmer,5.0,14850
25.0,4,3078,It Happened One Night,27.0,883947777,True,846,9,lawyer,4.0,47130
35.0,0,679,Aliens,36.0,886608681,True,892,11,other,5.0,45243
35.0,0,710,GoldenEye,35.0,880333851,True,378,17,student,2.0,02859
25.0,7,3595,Ransom,27.0,884983888,True,905,11,other,4.0,30350
45.0,4,9591,That Thing You Do!,48.0,877385830,False,463,4,healthcare,3.0,75218
25.0,4,762,Monty Python and the Holy Grail,26.0,878347504,True,44,18,technician,5.0,46260
35.0,4,251,Ghost,42.0,891310565,True,766,11,other,3.0,10960
18.0,0,364,Batman Returns,19.0,879485292,True,303,17,student,4.0,14853
56.0,7,3083,Mr. Smith Goes to Washington,60.0,891383241,True,90,0,educator,5.0,78155
56.0,2,862,Toy Story,58.0,879949153,True,553,0,educator,3.0,62901
18.0,1,149,Akira,18.0,890025023,False,588,17,student,4.0,93063
25.0,0,152,Star Trek: The Motion Picture,33.0,875312378,True,279,12,programmer,3.0,85251
35.0,0,329,Jurassic Park,39.0,885852150,True,25,18,engineer,4.0,55107
35.0,0,157,Star Trek III: The Search for Spock,39.0,879445816,True,804,0,educator,4.0,61820
56.0,4,712,Four Weddings and a Funeral,56.0,884636519,True,524,0,educator,4.0,02159
25.0,0,319,True Romance,30.0,887770115,False,436,2,administrator,3.0,17345
50.0,2,408,Snow White and the Seven Dwarfs,51.0,880838306,True,85,0,educator,5.0,20003
25.0,0,280,Terminator 2: Judgment Day,33.0,879454845,True,272,15,scientist,5.0,53706
25.0,7,38321,Priest,27.0,877533419,True,286,17,student,5.0,15217
25.0,3,38223,Harriet the Spy,32.0,883530818,True,465,11,other,3.0,05001
18.0,0,11,Star Wars,19.0,888639060,True,747,11,other,5.0,93612
25.0,7,510,One Flew Over the Cuckoo's Nest,31.0,875661486,False,593,0,educator,5.0,68767
35.0,4,13685,Bottle Rocket,44.0,879535603,False,733,11,other,5.0,60630
35.0,1,294272,Pete's Dragon,44.0,886475586,True,254,0,educator,3.0,42647
25.0,0,597,Titanic,28.0,883709840,False,32,17,student,4.0,78741
25.0,0,954,Mission: Impossible,26.0,889492877,True,663,11,other,3.0,19341
25.0,5,8744,Albino Alligator,26.0,881961932,True,498,21,writer,3.0,55408
50.0,3,20737,Air Bud,55.0,891449155,True,489,11,other,2.0,45218
25.0,7,8963,Crimson Tide,32.0,884121513,True,899,11,other,3.0,55116
25.0,0,1637,Speed,29.0,878183481,True,222,12,programmer,5.0,27502
25.0,0,9665,Glory,25.0,882509971,True,399,11,other,3.0,92374
45.0,0,85,Raiders of the Lost Ark,45.0,890881294,True,14,15,scientist,5.0,55106
45.0,0,9737,Bad Boys,47.0,882397833,True,13,0,educator,3.0,29206
35.0,7,1770,Michael Collins,35.0,880044609,True,378,17,student,3.0,02859
18.0,7,770,Gone with the Wind,19.0,876350812,False,601,1,artist,4.0,99687
25.0,4,239,Some Like It Hot,33.0,875306613,True,279,12,programmer,4.0,85251
18.0,4,621,Grease,19.0,879468581,True,303,17,student,5.0,14853
18.0,1,8069,Barbarella,23.0,886324865,True,305,12,programmer,3.0,94086
25.0,4,788,Mrs. Doubtfire,33.0,875314093,True,279,12,programmer,1.0,85251
25.0,2,812,Aladdin,28.0,886367406,False,698,12,programmer,3.0,06906
18.0,7,10684,Courage Under Fire,22.0,883441956,True,487,18,engineer,3.0,92121
18.0,0,954,Mission: Impossible,24.0,881371942,True,456,18,technician,1.0,31820
50.0,4,712,Four Weddings and a Funeral,50.0,887474727,False,655,4,healthcare,2.0,60657
25.0,4,2292,Clerks,30.0,884752948,True,77,18,technician,5.0,29379
18.0,7,792,Platoon,24.0,879530110,True,627,18,engineer,4.0,08034
50.0,5,2118,L.A. Confidential,55.0,891282551,False,418,11,none,2.0,21206
18.0,7,424,Schindler's List,21.0,879846210,True,709,11,other,5.0,N4T1A
18.0,7,10357,Volcano,20.0,883538965,True,596,1,artist,3.0,77073
56.0,7,8818,Evita,61.0,879481613,True,351,0,educator,5.0,49938
35.0,0,9360,Anaconda,44.0,879147722,True,699,11,other,3.0,96754
35.0,7,595,To Kill a Mockingbird,38.0,879521088,True,194,2,administrator,4.0,02154
45.0,3,9598,Babe,47.0,879876447,True,87,2,administrator,5.0,89503
35.0,7,8963,Crimson Tide,39.0,879023529,False,186,6,executive,4.0,00000
25.0,4,105,Back to the Future,33.0,877016912,True,148,18,engineer,3.0,97006
35.0,1,235,Stand by Me,37.0,889655550,True,235,0,educator,4.0,22973
18.0,15,935,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb,21.0,891956803,True,603,12,programmer,4.0,47905
18.0,0,8078,Alien: Resurrection,24.0,884999193,True,414,12,programmer,2.0,38115
56.0,0,18550,Fled,57.0,884646648,True,396,18,engineer,3.0,94551
18.0,7,8818,Evita,23.0,880485415,False,159,17,student,2.0,55346
25.0,7,76,Before Sunrise,28.0,875288504,True,468,18,engineer,4.0,02341
18.0,16,34314,Turbulence,21.0,884035173,True,671,12,programmer,2.0,91919
18.0,0,197,Braveheart,18.0,879457394,True,632,17,student,4.0,55454
35.0,0,174,Star Trek VI: The Undiscovered Country,37.0,875185319,True,337,15,scientist,5.0,10522
25.0,7,1585,It's a Wonderful Life,27.0,881259994,True,114,12,programmer,4.0,75013
25.0,10,4232,Scream,26.0,890860566,True,834,11,other,5.0,64153
25.0,4,1587,What's Eating Gilbert Grape,29.0,891218046,False,354,10,librarian,4.0,48197
35.0,7,207,Dead Poets Society,40.0,880307996,True,83,11,other,5.0,44133
50.0,7,2255,Chasing Amy,51.0,888786997,True,673,0,educator,1.0,22906
35.0,0,642,Butch Cassidy and the Sundance Kid,40.0,885412840,True,19,10,librarian,5.0,02138
25.0,0,578,Jaws,32.0,892690173,False,796,21,writer,2.0,33755
18.0,7,1640,Crash,19.0,874805610,True,291,17,student,4.0,44106
35.0,0,8078,Alien: Resurrection,40.0,881246552,True,116,4,healthcare,2.0,97232
18.0,10,539,Psycho,20.0,887313850,True,322,17,student,5.0,50613
18.0,0,9312,Mortal Kombat,24.0,879531504,True,627,18,engineer,4.0,08034
25.0,7,1412,"Sex, Lies, and Videotape",27.0,888889863,True,864,12,programmer,3.0,63021
50.0,4,3078,It Happened One Night,51.0,882995132,True,85,0,educator,4.0,20003
50.0,4,703,Annie Hall,51.0,891397112,False,704,10,librarian,4.0,91105
